,movie_id,title,tags
26,271110,Captain America: Civil War,"follow event age ultron , collect govern world pass act design regul superhuman activ . polar opinion amongst aveng , caus two faction side iron man captain america , caus epic battl former alli . adventur action sciencefict civilwar war marvelcom sequel superhero basedoncomicbook imax aftercreditssting duringcreditssting marvelcinematicunivers 3d chrisevan robertdowneyjr . scarlettjohansson sebastianstan anthonymacki doncheadl jeremyrenn chadwickboseman paulbettani elizabetholsen paulrudd emilyvancamp tomholland frankgrillo williamhurt danielbrühl johnslatteri kerrycondon martinfreeman marisatomei johnkani hopedavi genefarb florencekasumba alfrewoodard jimrash stanle joerusso damionpoiti michaela.cook laughtonparch jacksonspidel yilong heidimoneymak aarontoney caleschultz annrusso cornelljohn svenhönig joshuapeck brentmcge besatrazemi blairjasin olibigalk rafaelbanasik daviddevri johncurran katieamess austinsand brettgentil matthewanderson andrewbotchwey chasebradfield ernestcharl hendricksco ethancondon shendyn nathanielelli jariahferguson evanffrench justinfreeman ralphaelgrand'pierr juliangrim aaronhay austinhoop amirijon mylesjoseph stephenlewi jacobludwick d'mahreimcra ashwinmudaliar eliolling parkerpap danielparada jonahruffin darrylsampson cameronsardon stanleysel milessel jacobsung cadenwilkinson kimscar jessicawalther-gabori beniaminobrogi silvinabuchbau henryamadi ugochukwuani michaelanthonyrog umarkhan davidbrown guyfernandez sophiarusso ameliamorck juliannaguil surelyalvelo brianschaeff kevinlarosajr . alcerullo frédéricnorth raysahetapi anthonyrusso joerusso henryjackman"
27,44833,Battleship,"mankind beam radio signal space , repli come ‘ planet g ’ , form sever alien craft splash water hawaii . lieuten alex hopper weapon offic assign uss john paul jone , part intern naval coalit becom world 's last hope surviv engag hostil alien forc unimagin strength . take invad , hopper must also tri live potenti brother , fiancé 's father , admir shane , expect . thriller action adventur sciencefict fight u.s.navi mindread hongkong soccer scientist fictionalwar naval armada battleship navalcombat jdsmyoko lostcommun taser buoy communicationsexpert jointchiefsofstaff crashland jetfighterpilot navylieuten permissiontomarri ussjohnpauljon basedonboardgam aftercreditssting mightymo ussmissouri taylorkitsch alexanderskarsgård rihanna brooklyndeck tadanobuasano liamneeson gregoryd.gadson hamishlinklat jesseplemon johntui jerryferrara davidjensen peterberg adamgodley ricomcclinton jojiyoshida stephenbishop austinnaulti jamesrawl dustinj.reno rickhoffman garygrubb ramimalek petermacnicol louislombardi jordankirkwood dougpenti carsonaun joshpenc lloydpitt michellearthur nataliacastellano leniito jackiejohnson kerrycahil normanvincentmclafferti dantejimenez davenarc ralphrichardson biuncalov kylerussellcl yutakatakeuchi johnaweav danejustman drewrausch billstinchcomb stevejablonski peterberg"
28,135397,Jurassic World,"twenty-two year event jurass park , isla nublar featur fulli function dinosaur theme park , jurass world , origin envis john hammond . action adventur sciencefict thriller monster dna tyrannosaurusrex velociraptor island sequel suspens disast escap dinosaur amusementpark animalattack themepark jurassicpark 3d animalhorror chrispratt brycedallashoward irrfankhan vincentd'onofrio nickrobinson tysimpkin jakejohnson omarsi bdwong judygr laurenlapku briante katiemcgrath andybuckley ericedelstein jimmyfallon jamesdumont mattburk annatalakkottur colintrevorrow courtneyj.clark kellywashington matthewcardaropl chadrandal yvonneangulo chloeperrin erikaerica tiffanyforest michaelgiacchino colintrevorrow"
29,37724,Skyfall,"bond 's latest assign goe grave wrong agent around world expos , mi6 attack forc reloc agenc . event caus author posit challeng gareth mallori , new chairman intellig secur committe . mi6 compromis insid , left one alli trust : bond . 007 take shadow - aid field agent , eve - follow trail mysteri silva , whose lethal hidden motiv yet reveal . action adventur thriller spi secretag sociopath killer artgalleri britishsecretservic istanbulturkey imax uzi boobytrap impersonatingapoliceoffic macao danielcraig judidench javierbardem ralphfienn naomieharri bérénicemarloh albertfinney benwhishaw rorykinnear olarapac helenmccrori nicholaswoodeson billbuckhurst elizedutoit ianbonar toniasotiropoul wolfblitz jenshultén anthonyo'donnel jocameronbrown peterbasham benloyd-holm orionle yennischeung thomasnewman sammend"
30,558,Spider-Man 2,"peter parker go major ident crisi . burn spider-man , decid shelv superhero alter ego , leav citi suffer wake carnag left evil doc ock . meantim , parker still ca n't act feel mari jane watson , girl 's love sinc childhood . action adventur fantasi dualident loveofone'slif pizzaboy marvelcom sequel superhero doctor scientist tentacl death supervillain tobeymaguir kirstendunst jamesfranco alfredmolina rosemaryharri donnamurphi j.k.simmon danielgilli dylanbak willemdafo mageinatovah brucecampbel stanle scottspiegel joelmchal halspark donnellrawl emilydeschanel elizabethbank danieldaekim aasifmandvi joeydiaz vanessaferlito joybryant johnlandi phillamarr greggedelman tedraimi cliffrobertson elyabaskin billnunn brentbrisco christineestabrook johnpaxton joannebaron petermcrobbi louislombardi marcjohnjefferi reeddiamond brendanpatrickconnor dancallahan susiepark briannabrown tomcarey danhick timothypatrickquil tonycampisi mollycheek kellyconnel roshonfegan taylorgilbert timothyjerom elysedinh bille.rog annebetancourt triciapet timstorm billcalvert peteralla chloedykstra juliamax calvindean frankbonsangu andrem.johnson petercincotti peytonlist spencerlist troymetcalf scottross bonniesomervil wesleyvolci louvolp davidboston garrettwarren michaelarthur cindycheung dannyelfman samraimi"
31,68721,Iron Man 3,"toni stark 's world torn apart formid terrorist call mandarin , start odyssey rebuild retribut . action adventur sciencefict terrorist waronterror tennesse malibu marvelcom superhero basedoncomicbook tonystark ironman aftercreditssting marvelcinematicunivers mandarin 3d warmachin ironpatriot extremi robertdowneyjr . gwynethpaltrow doncheadl guypearc rebeccahal jonfavreau benkingsley jamesbadgedal stephanieszostak paulbettani williamsadl daledickey tysimpkin miguelferr wangxue-qi shauntoub matthewsterlingny patkiernan joshelliott meganhenderson thomasrobert billmah joanriv georgekotsiopoulo bronted'esposito noahvisconti ashleyhamilton brookejaynetaylor kimdean glennfost anthonyreynold kendrickcross tomclark brianschaeff johneddin spencergarrett rockeydickeyjr . drewmichaelhershn sarahburkhardt janbroberg andrewlau natebynum andrewland tomvirtu roymccrerey serdarkalsin demetroishodg bobbytisdal yvonnezima stanle adamp jamesrackley cullenmoss jakedewitt rebeccamad kevinarnold juanc.bofil davidbuglion adamlytl paulandrewo'connor philortiz gwendalynbark stevewild lucianafaulhab karinaflorez mikemassa markkubr si-fuericoram naomiparshin aureliariley johannayunda wesleythompson jennaortega t.c.anyachonkeya chadkurtz caljohnson coreyhawkin lindenashbi sarahfarooqui salabak kialbutl nickbrandon danbrown fernandochien ilramchoi brycencount kianteelam danefarwel markfichera colinfollenweid ajafrari markginth adriangonzalez denniskeiff samuel taramacken williammort jadequon j.c.robaina markosrounthwait philipjsilvera briansimpson markaaronwagn chrisgethard nickw.nicholson markruffalo bridgerzadina shaneblack briantyl"
32,12155,Alice in Wonderland,"alic , unpretenti individu 19-year-old , betroth dunc english nobleman . engag parti , escap crowd consid whether go marriag fall hole garden spot unusu rabbit . arriv strang surreal place call 'underland , ' find world resembl nightmar child , fill talk anim , villain queen knight , frumiou bandersnatch . alic realiz reason – conquer horrif jabberwocki restor right queen throne . famili fantasi adventur basedonnovel fictionalplac queen fantasi aliceinwonderland fantasyworld 3d miawasikowska johnnydepp annehathaway helenabonhamcart crispinglov martoncsoka lindsayduncan mattluca geraldinejam timpigott-smith leobil francesdelatour michaelsheen alanrickman christopherle stephenfri timothyspal paulwhitehous barbarawindsor michaelgough imeldastaunton eleanortomlinson jemmapowel eleanorgeck rebeccacrookshank hollyhawkin lucydavenport joelswetow jessicaoyelowo ethancohn chrisgrabh bonniepark simonesault dalemerc cortneypalm timburton dannyelfman"
33,36668,X-Men: The Last Stand,"cure found treat mutat , line drawn amongst x-men brotherhood , band power mutant organ xavier 's former alli , magneto . adventur action sciencefict thriller mutant marvelcom basedoncomicbook superhuman beast cyclop aftercreditssting hughjackman halleberri ianmckellen patrickstewart famkejanssen annapaquin kelseygramm shawnashmor aaronstanford ellenpag rebeccaromijn jamesmarsden vinniejon benfost danielcudmor daniaramirez cameronbright kenleung ericdan omahyramota meilingmelançon keawong shaunakain michaelmurphi shohrehaghdashloo josefsomm billduk haleyramm caydenboyd stanle alexferri oliviawilliam johnpowel brettratn"
34,62211,Monsters University,look relationship mike sulley day monster univers — n't necessarili best friend . anim famili monster dormitori game anim bestfriend univers scari aftercreditssting billycryst johngoodman stevebuscemi helenmirren noahjohnston petersohn joelmurray seanhay davefoley charlieday alfredmolina tylerlabin nathanfillion aubreyplaza bobbymoynihan juliasweeney bonniehunt johnkrasinski billhad bethbehr bobpeterson johnratzenberg frankoz avaacr randynewman danscanlon
35,8373,Transformers: Revenge of the Fallen,"sam witwicki leav autobot behind normal life . mind fill cryptic symbol , decepticon target drag back transform ' war . sciencefict action adventur egypt sun chao symbol artifact transform tank robot imax duringcreditssting shialabeouf meganfox joshduhamel rainnwilson tyresegibson johnturturro kevindunn juliewhit ramónrodríguez isabelluca glennmorshow hugoweav marcevanjackson petercullen arnoldchun katielow markryan renowilson jessharnel robertfoxworth andrésogliuzzo greygriffin tonytodd charlieadl frankwelk tomkenni calvinwimm johndicrosta michaelyork kevinmichaelrichardson robinatkindown johnericbentley americaolivo michaelpapajohn andrewhoward matthewmarsden deeproy michaelbay stevejablonski"
36,91314,Transformers: Age of Extinction,"human pick piec , follow conclus `` transform : dark moon , '' autobot decepticon vanish face planet . howev , group power , ingeni businessman scientist attempt learn past transform incurs push boundari technolog beyond control - ancient , power transform menac set earth cross-hair . sciencefict action adventur sequel alien transform giantrobot robot imax transformingrobot markwahlberg stanleytucci kelseygramm nicolapeltz jackreynor tituswelliv sophiamyl libingb t.j.miller jamesbachman thomaslennon greganderson melaniespecht victoriasumm hangeng edwardt.welburn kevincovai petercullen frankwelk johngoodman kenwatanab robertfoxworth johndimaggio miguelferr markryan renowilson jeffreycomb markrolston charlesparnel erikafong davidmidthund glennkeogh richardgallion kassemgharaibeh richardriehl tyronesmith abigailklein candicezhao cleok patrickbristow michaelwong michaelbay stevejablonski"
37,68728,Oz: The Great and Powerful,"oscar digg , small-tim circu illusionist con-artist , whisk kansa land oz inhabit assum 's great wizard propheci , save oz clutch evil . fantasi adventur famili circu witch magic hope illus lost magictrick wizard 3d jamesfranco milakuni rachelweisz michellewilliam zachbraff billcobb joeyk tonycox stephenr.hart abigailspenc brucecampbel tedraimi timholm toniwynn robcrit williamdick genejon johnlordboothiii suzannekeilli shannonmurray ralphlist johnmanfredi robertstromberg channingpierc briansearl russellbobbitt juliegershenson dannelson t.j.jagodowski johnpaxton melissaexelberth steveforb arnoldage deborahpuett juliusklineiii theresatilli betsybak ellensandweiss bellashepard sashakidareynold ja'vonnecousin victorialurz dashiellraimi oliverraimi brandonhamilton steviele danielleragland bartmccarthi timothypatrickquil nicholaslindsay-abair bille.rog danhick miaserafino lanikawis mikaylabouchard nellieannprestine-loweri emmaraimi jayneviolassi jayschwalm wendycutl jamesbird kennethd.ciszewski chesterf.guilmet robertbuck jimmol bernieallemon chidiajufo taliaakiva annmariearcuri blakearnold apollobacala kellybacon barbbak ronbaratono cameronbarnett robertt.barrett kevinwayneberg ericbrakk waynebrinston colinbry roncausey gradychambless leechristian justinchrzanowski willclark michaelclossin zacharyrobertcraft zaccunningham michaeldault omardiop chaseedward summeredward neilellic courtneyenglish johnc.epperson mikeest vifaulkn jesseefoudray carlyfrancavilla loganfri nestige derrickgilliam jacobgodzak johnd.greensr . ryangrov briceharri natehatton nikihaz ronheisl hansihlenfeldt alexanderchristopherjon roykellerman , jr . denniskleinsmith dougkolbicz bryanle kefle vongle amandalewan annali lindalinsley hannahmadigan davyj.marr johnnymara rebeccamccarthi juliameta bobjaymil rezamir lorimulligan jessicanichol fionnanoori oznoori heatherpark jessicapetrik sageport jorélquinn generichard lukasridg nicholasritz arirufino anthonyj.sacco keithschloemp davidschwag ashleysiloac nikkismith paulj.spear rachelsteel amysutherland ericadamswenson stephentako kevinthompson laurentischl franciscaviud davidwaldman filipwatermann michaelo.watkin mattweinglass alainawhitney jakewilliam otiswinston samraimi"
38,102382,The Amazing Spider-Man 2,"peter parker , life busi . take bad guy spider-man spend time person love , gwen staci , high school graduat come quickli enough . peter forgotten promis made gwen ’ father protect stay away , promis keep . thing chang peter new villain , electro , emerg , old friend , harri osborn , return , peter uncov new clue past . action adventur fantasi obsess marvelcom sequel basedoncomicbook electrocut medicalexperi electr superpow andrewgarfield emmaston jamiefoxx danedehaan campbellscott embethdavidtz colmfeor paulgiamatti sallyfield maxcharl felicityjon martoncsoka chriscoop b.j.novak denisleari karicoleman charliedepew skylergisondo jacobrodi stanle michaelmasse aidybry j.d.walsh louiscancelmi sarahgadon frankdeal martinsheen markdoherti jorgevega billheck teddycoluca helenstern calmccryst anslemrichardson jamescolbi robertnewman adrianmartinez thaddeusphillip jamesmccauley rachaelmcowen davidshabtai gregconnolli tugcok jabarigray jamielynnconcepcion patkiernan jessicaabo clemcheung dusanhyska andreiruntso brennantaylor slateholmgren salvatorel.rossi drewbeasley matthewtronieri dariobarosso paulurcioli davidshih danielgerrol brianmcelhaney jonathanbraylock stevenhauck jessicasheaalverson petertzotchev timothyadam hanszimm marcwebb johnnymarr pharrellwilliam"
